Department Name,Department Number,Oracle Item Number,Item Description,UOM,Avg Daily Burn Rate,Supplier Name,Avg_Lead Time,Medline item? Y/N,On-PAR or Special Request,Level 1 Perpetual_1400,Level 1 Facilities/Biomed_1232,Level 1 EVS_1321,Level 1 ED_1229,Level 1 Imaging_1329,Level 2 Pharm_2500,Level 2 Surgery/Procedures/PACU_2209_2321_2323_2450_2200B_2450A,Level 3 Sterile Processing_3307_3309,Level 3 Food Service,Level 3 Admin,Level 3 Central Lab_3411,Respiratory Therapy,"Level 5 Observation, Medical Tele & Non-Tele_5206","Level 6 Telemetry, Cardiac & Stroke",Level 7 PCU,Level 7 ICU,"Level 8 M/S Overflow, VIP & Int'l Med","Level 9 Surgical, Non-Infectious",Data_Source,Last_Updated,Update_Status
Balance Sheet CC,0,00550,Syringe LL STR 60CC,Each,10.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00551,Syringe STR 3ml LL,Each,54.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00552,Syr 5ML Luer Lock LF STR,Each,38.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00553,Syringe Luer-Lok with Graduations Sterile Disp 50ml,Each,44.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00555,Syringe  LL LF STR 10ml,Each,74.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00563,Syringe Irr Cathtip Strl 60CC,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00565,Ndl Hypo 18gx1.5in Safety Glide,Each,108.0,Medline Industries Inc,0.66,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00569,Ndl Hypo 22gx1.5in Safety Glide LF,Each,58.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00588,Battery Alk 1.5V Size C,Each,72.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00589,Battery Alk Procell Size 9V,Each,12.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00592,Battery Alk Procell 1.5V AA,Each,40.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00599,Bag Drnge 19oz Bile Strl,Each,0.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00638,Tube Salem Sump 16fr 48in NG Strl Enfit Strl,Each,3.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00639,Tube Salem Sump 14fr 48in NG Strl Enfit Strl,Each,2.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00642,Drain Penrose 1 X18in Ltx Strl,Each,5.0,Medline Industries Inc,10.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00647,Cath Thoracic 28fr 20in,Each,2.0,Medline Industries Inc,37.34,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00648,Cath Thoracic 32fr 20in,Each,2.0,Medline Industries Inc,31.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00650,Cath Trocar 28fr 16in,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00652,Packing Strip 0.25inx5yd Pl Curity,Each,3.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00653,Packing Strip 0.5inx5yd Pl Curity,Each,2.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00655,Packing Strip Plain Curity 2 in,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00656,Packing Strip 0.25inx5yd Iodo Curity,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00657,Packing Strip 0.5inx5yd Iodo Curity,Each,3.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00658,Packing Strip 1inx5yd Iodo,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00670,Drsg Gz 4x4in Spng STR 4 Ply Versalon,Pack,13.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00677,Drsg Gz 2 X 2 In Spng 4 Ply Versln Strl,Each,100.0,Medline Industries Inc,3.34,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00678,Tray Instrument Gen Purp,Each,10.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00679,Bandage Elastic 6inx5yd NS,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00680,Bandage Elastic NS 4x54in,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00681,Bandage Elastic NS 3x54in,Each,7.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00688,Drsg Gz STR 1x8in Xeroform,Each,13.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00689,Drsg Gz STR 5x9in Xeroform,Each,11.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00698,Set Secondary IV Piggyback Conv Pin Cair Clamp w/Hgr NS 32in,Each,14.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00712,Stopcock 3 Way  Fix LL M LF STR LG,Each,2.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00736,Unit Coll Drain Wnd Pleur-Evac Adult Non-Metric 2500cc Sgl C,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00739,Gown Isolation Yellow NS,Each,100.0,Medline Industries Inc,3.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00743,Tray Lumber Puncture Adult Strl 22Gx3.5INCH,Each,9.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00744,Tray Lumbar Puncture Pediatric/Infant 22gx1.5in LF,Each,4.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00747,Tray Thoracentesis 6FR x 5in Turkel Safety,Each,1.0,Medline Industries Inc,8.66,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00752,Lubricant Jelly Foil Pack Sterile 3 Gram,Each,174.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00753,Mouthwash 4oz,Each,10.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00756,Razor Twin Blde Sgl Side,Each,19.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00758,Lotion Hand 2oz,Each,44.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00777,Strainer Urine,Each,6.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00782,Plug Cath Drain,Each,6.0,Medline Industries Inc,0.66,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00784,Cath External 35mm,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00795,Cath Uret 8fr Rob-Nel,Each,0.0,Medline Industries Inc,0.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00801,Tray Cath Straight 16fr,Each,13.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00829,Dressing Vaseline 1x36in STR,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00830,Drsg Gz Sterile 3x18in Vaseline,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00838,Drsg Abd STR 5x9in Curity,Each,13.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00893,Brief Incont Lg Adult,Each,0.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00944,Set Extension Twin 2 Clave Ports Non-Sterile 32in,Each,95.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00946,Lubricant Jelly 0.6oz Petrltm Vasline Wht,Each,17.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00947,Stockinette Bias Cut  NS 6INCHX50YD,Each,3.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00965,Wipes Bleach 6in X 5in Clorox,Case,2.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00965,Wipes Bleach 6in X 5in Clorox,Case,2.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,00983,Cover Probe Thermometer Suretemp Non-Sterile,Each,748.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01009,Cannula Inner 4MM Trach Disp LF,Each,10.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01010,Cannula Inner 6mm Trach Disp LF,Each,0.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01011,Cannula Inner 8MM Trach Disp LF,Each,0.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01012,Cannula Inner 10MM Trach Disp LF,Each,10.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01057,Valve Antireflx Salem Sump,Each,20.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01064,Remover Adhesive Pad BX/100,Each,100.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01077,Syringe Saline Flush STR 0.9% 10ml Prefilled,Each,525.0,Medline Industries Inc,3.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01103,Plug Adapter Port Male Lifshld MicClv Non DEHP LF,Each,56.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01133,Lancet Blood Colltn Finger Sticks,Each,300.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01144,Jacket Warmup Lg Disp,Each,30.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01158,Set IV Primary Gravity 3 Port Non-Sterile 100in,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01199,Liner Pitcher Plastic LF,Each,807.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01258,Toothpaste 0.75oz,Each,94.0,Medline Industries Inc,0.66,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01275,Wash Peri 4oz 2in 1 Aloe Vesta,Each,47.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01282,Paste Stomahesive 2oz,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01348,Walker Folding Adult 26x31in,Each,4.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01396,Drsg Hydrgel Non-Sterile 2.5oz Triad Hydraulic Tb,Each,14.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01398,Dressing VAC Large,Each,10.0,KCI Therapeutic Services,1.0,N,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01470,Stocking TED Knee Med Reg,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01471,Stocking TED Knee Med Long,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01473,Stocking TED Thigh Lg Short,Each,6.0,Medline Industries Inc,15.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01474,Stocking TED Thigh Lg Long,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01475,Stocking TED Thigh Lg Reg,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01476,Stocking TED Thigh Sm Reg,Each,12.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01477,Stocking TED Thigh Med Reg,Each,11.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01478,Stocking TED Thigh Med Short,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01479,Stocking TED Thigh Med Long,Each,2.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01480,Stocking TED Knee Sm Reg,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01481,Stocking TED Knee Lg Xln Nyl,Each,0.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01483,Stocking TED Thigh XL Reg Adj Waist Belt,Each,4.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01484,Stocking TED Knee Lg Reg,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01485,Stocking TED Knee XL Reg,Each,12.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01487,Comb Black 7in,Each,288.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01488,Toothbrush Adult,Each,86.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01521,Cream Sween 24 Moisterizer 2 Oz,Each,11.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01522,Pad Sanitary Maxi Wng Ln,Each,33.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01523,Ointment Critic Aid Skin Barrier,Each,2.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01538,Stethoscope Esophageal/Rectal Temp,Each,12.0,Medline Industries Inc,2.34,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01597,Wipe Barrier No Sting,Each,54.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01626,Stocking TED Knee Lngth XXL LF,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,01629,Stocking TED Knee XL Reg,Each,12.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,09105,Catheter Foley 18f 5ml 2W Silicone Strl LF,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,23599,Bandage Spandage 6in LF Non-Sterile,Each,3.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,23603,Pack Ice Lg Clp Close 6x14in Secure All,Each,38.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,26820,Stylet ET Adult 14fr Satin Slip STR,Each,19.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,26866,Wash Body & Hair 2oz,Each,13.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,27616,Bandage Spandage 9in LF Non-Sterile,Box,0.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,27951,Battery Alk Procell Size AAA 1.5V,Each,24.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,30038,Cuff BP Med Adult 1 Tube Vinyl LF,Each,1187.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,30039,Cuff BP Large Adult 1 Tube Vinyl LF,Each,111.0,Medline Industries Inc,0.66,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,30095,Mitt Restraint Lg Hand,Each,4.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,30218,Cath External 25mm,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,30236,Detector Co2 Easy Cap Adult,Each,2.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,30268,Dressing Mepilex Sacrum 6.3X7.9,Each,27.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Balance Sheet CC,0,30328,Underpad Quilted MVP White,Each,88.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
